loan_id,no_of_dependents,cibil_score,education_Graduate,self_employed_Yes,loan_status_Approved,debt_to_income,asset_combined
1065,0,1.5954041185782755,0,1,1,-0.48113183412413474,1.0589249191519094
1066,2,-1.4902601166906537,0,1,0,0.1616888428809001,-1.7954636302353442
1067,0,1.2705973569710198,1,0,1,-0.708498843263229,2.5478304851625877
1068,2,-0.9682492498218499,1,1,1,3.9226695202834927,-1.0830918821957791
1069,1,0.9747911990786977,0,1,1,-0.2561978990527212,-2.6990938700570437
1070,2,0.6615846789574154,1,1,1,0.47141666337287813,1.0325256374928515
1071,2,-0.3998374170091524,0,1,0,-0.5267049418222529,-1.1577820761129862
1072,0,-0.4114376584951258,1,1,0,-0.09368638830075741,-0.6475014459278556
1073,1,-0.8812474386770492,0,0,0,-0.6976750215793697,0.8622147352152395
1074,1,-0.0924310176308568,1,0,1,3.551214638564718,-1.0108876335937098
1075,1,-0.5738410392987536,1,0,1,1.018971203171197,0.2512549791709174
1076,2,1.4388008585176344,0,0,1,-0.5502663470800844,0.7468401875731625
1077,4,-0.08083077614488339,0,0,1,-0.1849672044049449,2.6490859500612896
1078,1,-1.2408549247422251,1,0,0,1.670330809522618,0.24002576382540802
1079,5,-1.7338651878960956,0,1,0,-0.5532670455293432,1.2933631312002967
1080,2,0.30777731363522615,1,0,1,-0.04092291078388601,-0.8631401532653018
1081,4,-0.8812474386770492,1,1,0,-0.7934808529673772,-2.6427666800565577
1082,1,0.5571825055836546,0,1,1,-0.7132615230426196,0.08707882116375763
1083,1,0.6209838337565085,1,0,1,-0.5006616430838897,0.1013158992042243
1084,2,-0.9914497327937967,0,0,0,0.4896813438171727,1.5904159657229244
1085,4,0.18017465728951854,0,0,1,-0.10125112957171548,0.1134417609067102
1086,5,-0.8928476801630226,0,1,1,0.8407547985230348,3.5589522307483747
1087,0,0.609383592270535,1,1,1,-0.7645363167295507,0.6557534866971382
1088,3,0.6325840752424818,0,1,1,1.6302622502476265,1.1636226748941336
1089,4,0.8065876975320831,0,1,1,-0.6442355879910839,0.256297005725281
1090,3,-1.5308609618915607,1,0,0,-0.19064703757293755,-0.24433488803739117
1091,4,1.7288068956669698,1,0,1,1.0819287958623853,1.9137450863647287
1092,4,-0.24323415694851125,0,1,1,0.3706322138477108,-2.389474143950359
1093,3,-0.06343041391592326,1,0,1,0.5427032252321431,0.5112689396664362
1094,2,-1.7338651878960956,1,1,0,3.658741051693837,-1.609904675778139
1095,2,-0.48683922815395303,0,1,0,-0.37559411103375595,0.4258290343477538
1096,5,-1.6526634974942815,0,0,0,-0.4081567143013109,-2.187427259486703
1097,3,-0.3128356058643518,0,0,0,-0.5278242813095751,1.1319088387739298
1098,0,-0.23743403620552453,0,1,1,-0.5827816553537867,-0.16293413274941915
1099,3,-1.4496592714897467,1,1,1,2.905548959728074,0.6333663146273415
1100,1,-0.09823113837384351,1,0,1,-0.2172159268574208,0.4686500171303748
1101,2,1.589603997835289,0,0,1,-0.3554460002619562,-0.6741064080718204
1102,2,1.206796028798166,0,1,1,-0.15976249706803936,-0.44375022041171186
1103,1,-0.6550427297005675,1,1,0,-0.6120545777305707,-1.7896767951256725
1104,3,1.566403514863342,1,0,1,-0.5745877976688137,-1.1476493845514149
1105,3,1.3923998925737406,1,0,1,-0.24127337255509196,-2.06296289628698
1106,4,0.4759808151818407,0,1,1,-0.7576619893730667,0.35004819842342594
1107,3,0.39477912478002675,1,1,1,-0.2082938091237451,2.8757551269882766
1108,5,1.050192768737525,1,1,1,-0.4194349076205421,-0.34837481145042437
1109,4,-1.304656252915079,1,0,0,-0.11174322282875347,2.13053236452609
1110,4,1.4910019452045147,0,0,1,-0.6396823426189259,-0.054202650028435787
1111,5,1.2937978399429666,1,1,1,0.5640982980762391,1.2067701369143882
1112,0,0.49918129815378753,1,0,1,0.02736810440223602,-2.004334094725415
1113,1,0.7021855241583224,1,0,1,3.8443157561709387,-2.0339049303641774
1114,4,-0.31863572660733847,1,0,0,-0.8073238920376422,-0.7393900558891636
1115,1,-0.4462383829530461,0,0,0,0.19050861818666714,-1.2387145642045312
1116,2,0.04097175945783751,1,1,1,-0.7289930152171556,1.7779542120289726
1117,4,-0.9972498535367834,0,0,0,-0.6004046101717304,-0.8024327623471079
1118,0,0.38317888329405336,0,0,1,0.4598153599920812,2.0510015858619584
1119,3,0.6035834715275483,1,0,1,-0.6962848741515663,-0.8477209900254467
1120,0,1.125594338396352,0,1,1,-0.35525253417772773,1.9175797075594925
1121,1,-0.98564961205081,1,1,0,-0.5951978580703018,2.881462982120553
1122,0,0.08737272540173117,0,0,1,-0.7785563264697479,-2.642031806292699
1123,0,-1.3916580640598797,0,0,0,-0.8241439710443248,1.0455840043920241
1124,0,-0.8232462312471821,0,0,0,-0.7318146775486011,2.3093435333357983
1125,2,1.665005567494116,0,0,1,-0.316981425152157,0.11333646416730107
1126,4,0.7833872145601363,0,0,1,0.1007470263489136,2.425494496554469
1127,1,-1.2814557699431322,0,0,0,-0.7263204837280453,-1.4570112984039318
1128,4,-0.32443584735032516,1,0,0,-0.7589678854416094,1.9514952848938156
1129,1,0.7021855241583224,1,1,1,-0.490358573412078,0.5859934608682649
1130,4,0.44118009072392045,0,0,1,-0.2743668878324439,-1.6573197311153227
1131,1,-1.4960602374336405,0,0,1,1.4153490686817642,-2.6013942490777344
1132,0,-0.19683319100461757,0,0,1,-0.6645872150333058,3.3898460734010625
1133,2,-1.4206586677748132,0,0,1,3.9226695202834927,-0.8066738589432694
1134,2,0.02937151797186409,1,0,1,-0.6087898375592142,0.03971483357280399
1135,2,-0.43463814146707264,0,0,0,-0.5826719161883629,-1.843453772689459
1136,5,-1.142252872111451,1,1,0,-0.4390233486486806,-2.408507232736846
1137,1,0.7369862486162426,1,1,1,-0.5734822771875079,2.2063458696244185
1138,1,-0.4114376584951258,1,0,0,-0.364445669553599,1.8261720238896268
1139,4,-1.0726514231956106,1,0,0,-0.7885060108015007,-1.3403261342827912
1140,1,1.6186046015502225,1,1,1,-0.41421132334637184,0.3124777847497464
1141,2,0.28457683066327927,0,1,1,-0.7628855736472371,0.3962809786914902
1142,0,-1.1886538380553449,1,0,0,-0.5624080116764955,-1.0287938215494037
1143,0,-0.6492426089575809,1,0,0,-0.6271527453537974,1.0540559851305702
1144,1,-0.17943282877565744,1,1,1,-0.4651412700195319,-2.6406913265985166
1145,1,1.2589971154850463,0,0,1,-0.5674808802889902,1.9553542348073525
1146,1,0.6151837130135217,1,1,1,-0.7261492186698757,1.2143901792224705
1147,2,-0.27223476066344476,1,1,1,0.1303473372358786,1.0200142946391826
1148,5,-0.7884455067892618,0,1,0,-0.7337827469768599,-2.351845494135348
1149,2,0.748586490102216,1,0,1,0.05292380045982051,1.8330416093650812
1150,4,-1.3742577018309194,0,1,0,-0.6740846409863426,-0.36824566339494197
1151,2,-0.20263331174760427,1,0,1,-0.40085100202974405,-0.15351135481952205
1152,1,-1.0378506987376903,1,0,0,-0.5696129555029372,0.7577469830994826
1153,0,-0.5100397111258999,0,1,0,-0.17973351648614386,2.7765254773862917
1154,3,0.7543866108452028,0,1,1,3.4802012052949522,-0.6980654567579825
1155,0,0.15697417431757169,1,0,1,0.10945300013919744,-2.406919871621681
1156,0,-0.9624491290788632,0,1,0,-0.6171000852681214,-0.6814105583020129
1157,2,-1.101652026910544,1,1,0,1.9465610287668758,0.21362566718715384
1158,3,0.13957381208861155,0,0,1,-0.6580120739888956,-1.8492274066202843
1159,4,0.3251776758641863,1,1,1,0.7665249167321943,1.613167092854167
1160,2,0.9167899916488306,0,0,1,-0.5363719646673083,1.2038102893663258
1161,4,-1.5308609618915607,0,1,0,-0.6243362193275782,1.7367910601585868
1162,5,-1.287255890686119,1,0,0,-0.715357405621762,0.4942292549535593
1163,1,0.11637332911666473,1,1,1,0.29365307717572775,-1.545735317366569
1164,2,-0.04022993094397642,1,0,1,-0.8102847642832266,-1.5560065779030001
1165,0,0.6383841959854686,0,1,1,-0.35196361074584276,3.5452357768989646
1166,1,0.8877893879338971,0,1,1,0.10945300013919744,-0.8180824311746611
1167,1,-0.846446714219129,0,1,0,-0.5455041050067668,1.6041547035041468
1168,1,0.11057320837367801,1,1,1,-0.3619436294810462,2.6894347743544165
1169,2,-1.3510572188589727,1,0,0,0.2462052625978123,3.337610257200039
1170,1,-1.2524551662281986,1,0,0,-0.8143751900640583,-2.080460959004782
1171,2,0.05837212168679763,1,0,1,-0.5481040790798832,-2.0835949326200898
1172,0,1.1719953043402458,1,0,1,-0.3232174708722643,-0.2976953741862127
1173,3,1.4968020659475014,1,0,1,-0.11990253091437086,1.6168415973027177
1174,2,-0.0054292064860561665,1,0,1,-0.34827463880080733,0.7226203464484237
1175,4,-1.1886538380553449,1,1,0,2.3619904636742532,1.8226835205461476
1176,3,-1.2756556492001454,1,1,0,-0.21278109469598136,2.0197020433926487
1177,1,1.1777954250832325,1,0,1,-0.23186525331987753,2.0730974640276374
1178,4,1.2125961495411528,1,0,1,-0.7731834969306014,-0.7656518324297262
1179,4,0.7079856449013091,0,0,1,2.355594238032412,-1.16772673869718
1180,5,-1.2060542002843049,1,0,0,-0.18781643219085595,2.717825779328583
1181,0,-0.31863572660733847,1,0,0,0.07328972439494168,-0.864682911594402
1182,2,1.1545949421112855,0,1,1,-0.11308600113024816,0.7150669485515289
1183,0,0.7369862486162426,1,1,1,-0.3769932853929088,1.679476751195278
1184,4,-0.4056375377521391,1,0,0,-0.7035132847844849,0.503038122286742
1185,2,0.21497538174743877,0,0,1,-0.7052904691177495,2.276161411891354
1186,5,-0.22583379471955112,1,0,1,0.686870829365046,1.348215015425055
1187,2,-1.0378506987376903,0,0,0,-0.7500640486106374,-0.3328369773372363
1188,3,-0.8174461105041955,1,1,0,-0.46097628588065864,1.419841915105191
1189,3,1.3227984436579001,0,0,1,-0.4171232282445506,0.41045605815254227
1190,4,0.4585804529528806,1,0,1,-0.7328499640707581,2.9612153740222125
1191,2,-0.8406465934761422,1,1,0,-0.09755570998532791,2.7400763755400535
1192,0,1.6186046015502225,0,0,1,-0.5883642836666253,-1.7419212242481783
1193,3,0.20917526100445208,1,1,1,-0.5893518453868987,3.219607203064284
1194,2,-1.0088500950227568,0,1,0,-0.6740846409863426,-2.083790958112722
1195,4,-0.5332401940978467,0,1,0,-0.6641349566545898,3.8073152371833263
1196,3,0.9747911990786977,0,1,1,0.6273340696069352,1.6830302924766842
1197,3,0.38897900403704005,0,0,1,-0.727270226323349,-0.9443865207734339
1198,5,-0.9276484046209429,1,1,1,3.6217910660912844,0.8632939940681217
1199,1,-1.3568573396019594,1,1,0,1.445557748821544,1.8427268013179539
1200,2,-1.2582552869711854,0,0,0,1.4153490686817642,-2.561825480577516
1201,0,0.01777127648589067,0,1,1,0.5795755848145214,-2.6210493654943092
1202,3,0.7427863693592293,1,0,1,1.3028410996996354,-0.2243063753551583
1203,0,-0.29543524363539164,0,0,0,0.1933469293910229,1.0723196915395055
1204,0,1.4794017037185414,1,0,1,-0.27403452828159536,-0.7087629902571853
1205,5,-0.805845869018222,1,1,0,-0.47674923507324357,-1.7520179127002562
1206,3,-1.2814557699431322,0,1,0,-0.7315440680022156,0.9341791331919884
1207,2,-0.23743403620552453,0,1,1,0.030587119921332714,0.4027531886996986
1208,1,1.2531969947420598,0,1,1,-0.4651412700195319,-2.594415958009206
1209,4,-0.2316339154625378,0,1,1,2.2316859599009318,-0.5842560387362158
1210,0,0.26137634769133244,1,1,1,-0.42036769052664397,-0.9728763476158666
1211,4,-0.2838350021494182,0,1,1,0.05224231523161834,0.2672740849526376
1212,0,-0.4926393488969397,0,1,0,-0.3443458836793445,2.353313268271406
1213,4,0.33097779660717297,1,0,1,-0.3976364886302546,-1.989680037859824
1214,3,0.4759808151818407,0,0,1,3.7659619920583847,-1.5307742373879922
1215,0,-0.06923053465890996,1,0,1,-0.42335259582616974,-2.5291458348995164
1216,5,-1.3974581848028664,1,1,0,-0.09949037082761324,2.640206045125358
1217,0,0.9631909575927242,1,0,1,0.7885189557813321,-2.551110596718244
1218,4,-0.7594449030743283,1,0,0,-0.48790749688032253,0.7928723697981438
1219,0,0.1047730876306913,1,1,1,-0.5905072925996183,-2.470888415138793
1220,0,0.6441843167284552,0,1,1,-0.8339506155167627,1.8343602834368835
1221,0,-0.29543524363539164,1,1,1,1.2760534880372238,1.532316230351714
1222,3,0.8935895086768837,1,1,1,0.5795755848145214,-0.4255549999237047
1223,4,-0.805845869018222,0,1,0,0.1616888428809001,-2.488324253885145
1224,2,1.3749995303447806,1,0,1,-0.4964827756645536,-1.7933855762254023
1225,0,-0.8174461105041955,1,1,0,-0.6552005462342402,1.1530750083615473
1226,4,0.08157260465874447,1,0,1,-0.6146161430957888,1.4873884337629306
1227,4,-1.3162564944010524,0,0,0,-0.5133589710118728,0.19169380120491294
1228,5,-0.5100397111258999,1,1,0,-0.3537048055038995,1.0975989355083828
1229,4,1.050192768737525,1,1,1,-0.7257335641466779,1.15830722433154
1230,4,-1.7106647049241486,1,1,0,-0.5148896916782963,-1.8359108426939872
1231,1,-0.887047559420036,0,1,0,0.43661433099512453,0.3853263205621867
1232,4,0.9109898709058438,1,1,1,0.5099277944922511,-2.0791130113050222
1233,5,0.7137857656442957,1,1,1,3.7369420794241046,-1.6485219675704017
1234,1,-0.7942456275322486,0,1,0,-0.5968664386725212,-0.8244933522755364
1235,2,0.5745828678126147,0,0,1,-0.4124512025583362,0.8512937339276776
1236,4,-1.6932643426951886,1,1,1,2.669009294482628,2.1554143243274826
1237,0,0.5919832300415748,1,0,1,-0.85981208184573,-2.6151826632796524
1238,2,-0.8348464727331556,0,1,1,1.3823580101080575,3.865395707836603
1239,3,0.2961770721492527,1,1,1,-0.11873515499560895,-1.8794726727502429
1240,3,1.3923998925737406,0,0,1,-0.6591601144887133,-0.5474301673928244
1241,4,1.4388008585176344,1,1,1,-0.5917736160600233,-1.4587314579948671
1242,5,0.7369862486162426,1,1,1,0.647261465550249,1.4918250929199628
1243,4,-1.5366610826345473,1,0,0,-0.2609737475319627,-0.7853215154621693
1244,5,-1.7164648256671353,0,0,0,-0.8133802216308831,-2.5017934095148227
1245,2,0.649984437471442,1,1,1,3.80870040884705,2.0056011371593137
1246,0,0.7949874560461097,0,0,1,-0.1726205506659969,-1.6012630106605035
1247,1,0.5223817811257344,1,1,1,-0.40151565705595427,1.9159636845183463
1248,1,1.6708056882371027,1,1,1,0.9138849783614188,-2.125146265927027
1249,2,1.3865997718307541,0,1,1,-0.2602748428764639,1.062439717742452
1250,5,-1.5482613241205208,0,1,0,-0.012430632924775397,-0.749636340482541
1251,5,1.5200025489194484,1,0,1,-0.7407686955502183,1.3666652189897475
1252,5,-1.6874642219522018,0,0,1,1.1019340122315482,-1.2626628545793874
1253,5,1.2937978399429666,0,0,1,-0.28171098434972125,2.722265927468267
1254,0,0.28457683066327927,1,1,1,-0.493284662843633,-1.035173498620468
1255,5,0.7311861278732559,0,1,1,-0.17859036126504862,3.7081317542148193
1256,4,0.649984437471442,1,0,1,-0.5522010079223698,-2.3715924793501326
1257,0,0.5861831092985882,0,0,1,-0.6098937909367451,2.941530837904381
1258,3,0.31937755512119953,1,0,1,-0.3741498020178563,0.8760326197518571
1259,1,-1.2466550454852119,0,1,0,-0.566447146851925,-0.5163914851767206
1260,2,1.026992285765578,1,0,1,0.23133663320317027,-1.6215686000483043
1261,3,0.5571825055836546,1,0,1,-0.5336185092439488,-2.2707526162355602
1262,3,-0.6028416430136873,1,0,0,-0.5254133962599581,-1.0628852602164793
1263,2,0.34257803809314635,1,1,1,0.4086219176598581,-1.430759071881861
1264,3,-0.3360360888362986,0,1,0,2.430216870520559,0.3548280862535587
1265,2,0.748586490102216,0,0,1,-0.5411206776438268,-1.47806339385353
1266,1,0.8355883012470167,1,0,1,0.3732117616374243,2.322599850862842
1267,4,0.8645889049619502,0,0,1,2.0421791815821964,2.055840068451335
1268,0,0.8993896294198704,1,0,1,-0.6972017799018196,0.14890582820641945
1269,3,-0.5448404355838201,1,1,0,1.9282100701457536,-1.67073114402424
1270,3,-1.2118543210272916,1,1,0,0.46017937283348664,-0.47079055364908506
1271,1,1.7288068956669698,0,1,1,-0.2609737475319627,-0.991081140337047
1272,5,-0.4230378999810992,0,0,0,-0.4651412700195319,-2.597936815272006
1273,5,-0.7536447823313417,0,0,0,-0.638627584095005,4.5788677445015695
1274,1,0.5455822640976812,1,0,1,-0.47011611218540833,1.8070748608147573
1275,1,-1.5946622900644145,1,0,0,-0.4185767473469284,0.21929375703838525
1276,4,1.624404722293209,0,1,1,-0.48109694562063376,-1.0061015558356237
1277,5,-0.8174461105041955,1,1,0,-0.38156392163280767,-0.45424004565356735
1278,3,-1.6062625315503878,0,1,0,-0.5211558758531876,2.8404419127859413
1279,4,0.8065876975320831,1,0,1,0.10395449037691279,2.3942261476481947
1280,0,0.7195858863872825,0,1,1,-0.34889277635436083,-0.049573890161223724
1281,1,-0.6550427297005675,1,0,0,-0.7594593517039642,-0.7655853763512868
1282,3,-0.9334485253639296,1,0,1,1.1629888933582135,1.6355142265808884
1283,2,0.31937755512119953,1,0,1,2.1573112431353367,1.6785610761231111
1284,3,-0.9102480423919828,0,0,0,-0.5770752187517519,-1.2533237979255176
1285,2,-0.6434424882145942,1,0,0,-0.6263261561939287,-2.4474434510318823
1286,4,-1.00304997427977,0,1,0,-0.5951290814504971,-0.9518776969355927
1287,0,-1.0610511817096373,1,1,0,-0.799450663566429,-0.34785214914275153
1288,5,1.4040001340597141,0,1,1,-0.7038218997756265,1.4159414238121177
1289,3,-1.6990644634381753,0,0,1,3.8376756066698734,1.6641372212943781
1290,2,-0.9972498535367834,0,0,0,-0.6740846409863426,-1.8093917670312631
1291,4,-1.0726514231956106,0,1,0,-0.7138833783133542,1.0411203313419888
1292,3,-1.1306526306254778,0,1,0,-0.740946519695722,0.6298749885101929
1293,4,0.4817809359248274,1,0,1,-0.5434950341320859,2.1605266765089994
1294,1,0.8239880597610433,1,1,1,-0.5166987251931605,-1.443232486923996
1295,4,-0.4056375377521391,0,0,0,-0.4490687030220849,-0.932382699235413
1296,3,1.4156003755456876,1,0,1,-0.5434950341320859,-1.6471933758883364
1297,2,0.6673847997004021,0,1,1,-0.5955076467766018,-0.89101346025888
1298,3,-0.7188440578734214,1,1,0,-0.4050700508665738,1.8980127890693383
1299,2,0.7021855241583224,1,0,1,-0.18021849142842652,-1.855942462382695
1300,4,-1.5134605996626005,0,0,0,-0.2589471539338636,1.7820128776249655
1301,5,-0.805845869018222,0,1,0,-0.03951588471676959,-1.4710342688048001
1302,2,-0.25483439843448463,1,1,1,-0.3225291279310739,0.9153245079867174
1303,3,-0.6782432126725144,0,0,0,-0.3308205315408678,2.0213789371159145
1304,2,-1.124852509882491,1,0,0,-0.5595527191230538,-0.44995528150212477
1305,2,-0.5042395903829131,1,1,0,-0.6194672248673587,4.298257617389892
1306,0,-0.1504322250607239,0,0,1,-0.6627290229990159,-0.38215202325377456
1307,0,0.5339820226117078,1,1,1,0.16972512637962356,-0.09933624104976703
1308,5,1.549003152634382,1,1,1,-0.5730953450190508,2.822855957929273
1309,1,1.5954041185782755,0,1,1,3.783373939638951,1.184924821818855
1310,4,-0.017029447972029585,1,1,1,-0.5433106723341741,1.8858289199580547
1311,2,-0.5042395903829131,1,1,0,-0.7849525521115891,0.9608270838078281
1312,3,-1.4264587885178,1,1,1,3.242111111991594,1.4857647815317687
1313,2,0.2729765891773059,0,0,1,-0.7161635143060475,3.116236763163216
1314,1,1.5954041185782755,1,0,1,-0.07094913716462116,3.5384469019264526
1315,1,1.2705973569710198,1,0,1,-0.8028207179368615,0.6916986661177912
1316,4,-0.45783862443901946,0,1,0,-0.5048914723010227,0.4582613837762025
1317,0,0.9341903538777907,1,1,1,-0.6829904240111575,-0.1416297262564096
1318,0,-0.1620324665466973,1,0,1,-0.7138833783133542,-2.394535360571017
1319,3,-0.16783258728968403,1,0,1,-0.3051690016230676,1.785537755176875
1320,4,1.688206050466063,1,1,1,-0.8346411260450498,-0.31146309068507916
1321,1,1.7114065334380097,0,0,1,-0.46087711959163785,0.6448191029016583
1322,2,-0.11563150060280364,1,0,1,-0.6979638833825496,-1.3552168361972572
1323,2,0.02937151797186409,1,0,1,0.09091770110181904,1.8780811749236488
1324,4,0.609383592270535,0,0,1,-0.0929608904849004,-1.8979785216451113
1325,1,-1.026250457251717,0,1,0,-0.6097943729965546,-2.1241086231053212
1326,5,1.427200617031661,0,1,1,2.772049860986809,0.5638634588618503
1327,2,-0.3360360888362986,0,0,0,0.40048126684296953,-1.7518875131957286
1328,5,0.18017465728951854,0,0,1,-0.5347890603418021,-2.4200724692310196
1329,4,-1.6352631352653215,1,0,0,-0.6044368506640724,-0.7186206805556248
1330,1,-0.3418362095792853,0,1,0,-0.5236454138902389,-0.6459936283888685
1331,1,1.0559928894805115,1,0,1,-0.6880141990507966,-2.2681455350647326
1332,2,1.6708056882371027,1,0,1,3.47866485697902,2.025566068807069
1333,0,0.8529886634759768,1,0,1,-0.6621450197882391,-2.2295979876864553
1334,0,0.23817586471938562,1,1,1,0.4876405015891247,0.6983091060277149
1335,3,0.2323757439763989,1,1,1,1.0392510009415052,-2.554415718453101
1336,4,-1.6004624108074013,0,0,0,-0.319430761318993,2.0069027033444025
1337,4,-1.3974581848028664,1,0,0,-0.608742350429449,0.24668706623416
1338,0,-1.5192607204055872,0,1,0,-0.35433796723410205,0.13968922851576418
1339,0,-1.2524551662281986,1,0,0,-0.6826129418421308,-1.9351948446040508
1340,5,-0.31863572660733847,0,1,0,-0.618287263512251,3.380236322242689
1341,5,0.05837212168679763,0,0,1,-0.5482692778235319,1.29830454724681
1342,2,1.3923998925737406,1,1,1,-0.6237368407533761,1.1319012371092763
1343,3,0.17437453654653182,0,0,1,0.3183963711060081,-1.1826991867188572
1344,1,-0.5332401940978467,1,0,1,1.05716043273866,2.5007079844592925
1345,0,-0.37663693403720555,0,1,1,1.2108045055247814,2.591791674395566
1346,1,0.6789850411863755,1,0,1,-0.7367676522763857,-2.0953085591994633
1347,2,0.7833872145601363,1,1,1,-0.30639857909020174,0.6456797153937995
1348,5,-0.4172377792381125,1,1,0,-0.7383749089761305,0.8487686611487182
1349,0,-1.4496592714897467,1,1,0,0.24170970835755098,0.619021089925486
1350,0,-1.0320505779947036,0,0,0,-0.3913965508547752,-1.8751520172002332
1351,5,-0.6028416430136873,1,0,0,0.3392907082026893,-1.0716561931676498
1352,4,1.125594338396352,0,0,1,-0.5779043591127313,-1.016565310789253
1353,2,0.690585282672349,1,0,1,0.24874858078373777,-1.5042824075807855
1354,3,0.17437453654653182,0,1,1,-0.6873508867620131,-1.186697015728571
1355,3,1.4098002548027009,0,1,1,0.7885189557813321,-2.46970621445478
1356,2,0.9515907161067508,1,0,1,3.1595719915351403,-0.1613740633562512
1357,3,0.3599784003221065,1,0,1,0.4489859779602648,1.2012459694718225
1358,0,-1.6758639804662283,0,0,0,-0.5751699600499269,-0.35569254539570694
1359,4,0.035171638714850795,0,0,1,1.852672403263461,-0.45290407572870184
1360,5,1.589603997835289,1,0,1,-0.7518827046441976,0.6055950820487391
1361,4,-1.3336568566300127,0,1,1,1.0695117650125603,4.156939570415696
1362,1,-1.0784515439385973,1,0,0,-0.35768467923660074,1.4761554890982622
1363,2,1.1603950628542723,0,0,1,-0.6322959667929804,-2.3765355165478463
1364,1,1.0385925272515515,0,0,1,-0.5726856521348022,1.3952304536346247
1365,1,-0.27223476066344476,0,0,1,-0.815774364423211,0.3155026072879364
1366,4,-0.8986478009060094,0,0,0,-0.5439532432789431,1.064093065433816
1367,3,-0.6028416430136873,0,0,0,-0.3467400264716725,3.099302397571095
1368,0,0.290376951406266,1,1,1,-0.4755884385678724,-1.3278847544979988
1369,3,1.0617930102234983,0,0,1,0.008054011287657134,1.9782373830275213
1370,5,-0.37663693403720555,1,1,0,-0.1248620658735832,-0.6937468461615995
1371,4,-1.0726514231956106,1,1,0,-0.6130450045241281,2.6135578410320544
1372,0,0.6325840752424818,0,0,1,-0.29276298897191305,-0.40715747858609797
1373,3,1.2705973569710198,0,0,1,-0.45234881873584964,-2.276747952633626
1374,0,1.3982000133167274,0,1,1,-0.737587038044883,1.2513377386828926
1375,4,0.5803829885556014,0,1,1,-0.6701423132322519,0.24576876526173197
1376,1,1.6302048430361957,1,1,1,0.7885189557813321,-1.9258401963407512
1377,2,1.1835955458262193,1,1,1,0.9676132737528839,-1.9756983445836545
1378,4,0.30777731363522615,0,0,1,-0.10630374162000922,2.476706085167227
1379,1,0.36577852106509323,1,1,1,3.541810717508546,3.2423415918039664
1380,0,-0.6086417637566739,0,0,0,-0.11690231840818073,-0.08442339083274603
1381,1,-1.5366610826345473,0,0,0,-0.28369044786414377,-1.0758385220494895
1382,5,0.1047730876306913,1,1,1,0.27312530739653246,-2.0845488082992887
1383,3,-0.6956435749014745,0,0,0,-0.6740846409863426,-2.082540800283991
1384,4,1.4098002548027009,0,0,1,-0.6904723563562885,-1.5333436398909852
1385,4,-0.6782432126725144,1,0,0,-0.6670528929249595,-0.2602636697169465
1386,1,-0.30123536437837833,0,0,0,-0.42596438796325503,-1.9824471111617479
1387,4,-1.2814557699431322,1,1,0,-0.71207434479849,1.2309118485632324
1388,5,0.9921915613076578,0,1,1,-0.737212212640145,3.398329649378259
1389,4,-1.4322589092607867,1,1,0,0.9974623267481428,-2.5767643837349103
1390,5,0.39477912478002675,0,0,1,-0.7002025623571939,-0.47606240627454177
1391,3,-1.2350548039992384,0,1,1,3.28556350389289,-0.2945422783192399
1392,0,1.0965937346814185,0,1,1,-0.5208595022773481,-1.7857600785730445
1393,0,1.4794017037185414,1,1,1,1.7287641251319799,-2.577762560619516
1394,0,0.8761891464479236,0,0,1,-0.4002967755815562,1.681047961435995
1395,3,0.8065876975320831,0,0,1,-0.4472318382223768,0.9874929718676512
1396,4,-0.626042125985634,1,0,0,-0.5927936030418084,-0.3322376553045395
1397,4,1.7172066541809965,0,1,1,-0.6012293866360732,-0.06503582502157841
1398,1,-0.31863572660733847,0,1,0,0.5773044612170563,2.4397392629590535
1399,5,1.688206050466063,0,0,1,-0.6011767413298384,2.559306107826542
1400,0,1.4388008585176344,1,0,1,0.22263065941288643,-0.9408143773760451
1401,3,1.647605205265156,0,1,1,-0.2561978990527212,-2.4587354954803393
1402,3,-0.9334485253639296,1,1,0,-0.5693083733295162,0.420609621909226
1403,3,-0.08083077614488339,1,1,1,-0.5537839122478758,-0.6018432697003272
1404,3,-1.6932643426951886,1,1,0,-0.8329734461611041,1.3345676655024952
1405,5,-1.739665308639082,1,0,0,-0.4882620528724167,-0.5158773024606973
1406,3,0.8181879390180565,1,1,1,1.8332358106153854,1.2376637871656486
1407,4,0.5687827470696281,1,0,1,0.15375428448975534,2.1434057356023173
1408,2,0.7717869730741629,0,1,1,-0.17536079159670914,1.0457400878748375
1409,3,-0.16783258728968403,0,1,1,-0.7628855736472371,-1.6775331435537775
1410,3,-0.6376423674716074,1,1,0,-0.713340668258895,1.76098877492892
1411,2,-0.8638470764480891,0,0,0,-0.6729849390338857,2.76119135893337
1412,4,-0.23743403620552453,1,1,1,0.40362327242141754,-1.715044835379615
1413,4,-0.13303186283176377,1,1,1,-0.3143386631478338,0.2628997307226411
1414,2,0.07577248391575776,0,1,1,0.9974623267481428,-1.6670609614454568
1415,4,1.0733932517094718,0,0,1,-0.8412393377597911,-2.0217673007344956
1416,0,0.5223817811257344,1,1,1,-0.2743668878324439,-1.3904664502137458
1417,2,-1.44385915074676,0,0,0,-0.6993415319823307,1.6372638126102248
1418,4,-0.887047559420036,0,0,0,-0.4651412700195319,-2.632140964443595
1419,0,0.6267839544994951,1,1,1,-0.835904613394681,3.986259174146662
